epoch,loss,val_loss
4,-0.35897676313101357,-0.17379204405320658
5,-0.3511464837524626,-0.16831159350034353
6,-0.37225586789495807,-0.17123705229243716
7,-0.35825735505889444,-0.15806784682177208
8,-0.4196409252674683,-0.1534045052689475
9,-0.37515726054671905,-0.17765693930355278
10,-0.3799791953859538,-0.1748709003818599
11,-0.40868033819338856,-0.16701564192771912
12,-0.3780521407945832,-0.1721087546163314
13,-0.37599997793821466,-0.17480832363104679
14,-0.3994089675986249,-0.18127885128917506
15,-0.3830191149659779,-0.16886030736605864
16,-0.39679463985173596,-0.16974994379120903
17,-0.3967211838186222,-0.16812246667219322
18,-0.3969547892138906,-0.17228312548753377
19,-0.41435283835786973,-0.16167076938861125
20,-0.3857907626363966,-0.15704735710814194
21,-0.39077834734567124,-0.16779502684497904
22,-0.3771939286545141,-0.16671321593418503
23,-0.411091610789299,-0.17134629914889465
24,-0.35984971648768377,-0.17884247744683687
25,-0.3994646396325982,-0.18556468749775867
26,-0.39609019828021974,-0.16668303592784986
27,-0.4031822348342222,-0.19033566731456164
28,-0.3766649052174422,-0.18085551950517934
29,-0.3839967148868661,-0.17262860166059957
30,-0.35985504526336837,-0.17648773771282789
31,-0.39769542994706525,-0.18195699316424294
32,-0.40079654652373237,-0.1673287645838148
33,-0.364941311578681,-0.16349460050107795
34,-0.4234630727945869,-0.16017409091865695
35,-0.4113917761378818,-0.1733045863944131
36,-0.4195747827961497,-0.1680801896806303
37,-0.38865670959154763,-0.1537801473386935
38,-0.4166710403428149,-0.15642622425092348
39,-0.39440587681272754,-0.15554283035768046
40,-0.41466630692768813,-0.16869398508522962
41,-0.3881832592793385,-0.17301436131064957
42,-0.4039502341816895,-0.169271718484123
43,-0.39873813215951276,-0.17207492646333333
44,-0.42878651707919674,-0.17005082401069435
45,-0.4178642494523007,-0.17175701824394432
46,-0.4127251221172845,-0.1814206693623517
47,-0.41020498015826806,-0.1684611528306394
48,-0.378775281102761,-0.1867526874348924
49,-0.36888261333755823,-0.17063910332885948
50,-0.4026310119939887,-0.18244910038806297
51,-0.41125125222735937,-0.18705481778109773
52,-0.39537783120484915,-0.17938235935729904
53,-0.37744717222096313,-0.18521261134663144
54,-0.406411218688004,-0.17830130618971748
55,-0.42316776601707234,-0.17905056617549947
56,-0.398779315067761,-0.16860886690848378
57,-0.4034685628569644,-0.15281528959403168
